City,total_confirmed_cases,Population,Census_year,cases_per_million,date,lat,lon,temp_mean,humidity_mean,temp_min,temp_max,1_7_day_avg_temp,8_14_day_avg_temp,1_7_day_avg_humidity,8_14_day_avg_humidity,percent_change_in_temp,percent_change_in_humidity
New York,474074.0,8398748.0,2018.0,56446.0,2021-01-07,40.712775,-74.005973,2.03,57.33,-1.67,6.11,3.71,3.94,74.28,64.93,5.84,-14.4
Sao Paulo,417221.0,12252023.0,2017.0,34053.0,2021-01-08,-23.550520000000002,-46.633309000000004,23.87,73.58,18.91,32.0,23.22,22.36,72.58,74.3,-3.85,2.31
New York,481014.0,8398748.0,2018.0,57272.0,2021-01-08,40.712775,-74.005973,0.2,64.38,-3.89,4.0,3.11,3.54,71.93,64.65,12.15,-11.26
Sao Paulo,420939.0,12252023.0,2017.0,34357.0,2021-01-09,-23.550520000000002,-46.633309000000004,23.58,80.27,18.73,30.0,23.41,22.8,71.25,75.43,-2.68,5.54
New York,487285.0,8398748.0,2018.0,58019.0,2021-01-09,40.712775,-74.005973,-0.53,57.38,-5.0,3.33,2.81,2.06,72.11,60.89,-36.41,-18.43
Sao Paulo,421614.0,12252023.0,2017.0,34412.0,2021-01-10,-23.550520000000002,-46.633309000000004,23.65,79.88,18.66,30.56,23.78,22.93,71.07,76.24,-3.71,6.78
New York,493038.0,8398748.0,2018.0,58704.0,2021-01-10,40.712775,-74.005973,1.39,51.79,-3.33,6.11,2.0,3.03,68.47,63.76,33.99,-7.39
Sao Paulo,421614.0,12252023.0,2017.0,34412.0,2021-01-11,-23.550520000000002,-46.633309000000004,24.53,77.46,19.48,30.65,24.17,22.85,71.91,75.09,-5.78,4.23
New York,498613.0,8398748.0,2018.0,59368.0,2021-01-11,40.712775,-74.005973,0.34,61.71,-4.0,4.75,1.83,3.6,64.66,66.32,49.17,2.5
Sao Paulo,427832.0,12252023.0,2017.0,34919.0,2021-01-12,-23.550520000000002,-46.633309000000004,24.92,79.29,20.55,31.93,24.5,22.84,73.15,74.32,-7.27,1.57
New York,504561.0,8398748.0,2018.0,60076.0,2021-01-12,40.712775,-74.005973,2.36,63.29,-3.0,8.0,1.44,3.41,61.66,68.71,57.77,10.26
Sao Paulo,430702.0,12252023.0,2017.0,35154.0,2021-01-13,-23.550520000000002,-46.633309000000004,24.24,77.2,20.37,29.63,24.61,22.92,74.91,73.01,-7.37,-2.6
New York,510442.0,8398748.0,2018.0,60776.0,2021-01-13,40.712775,-74.005973,3.0,61.62,-1.11,6.67,1.27,3.34,60.26,72.3,61.98,16.65
Sao Paulo,434168.0,12252023.0,2017.0,35436.0,2021-01-14,-23.550520000000002,-46.633309000000004,23.65,76.79,19.11,29.6,24.33,23.15,76.64,72.69,-5.1,-5.43
New York,517692.0,8398748.0,2018.0,61639.0,2021-01-14,40.712775,-74.005973,4.76,63.33,0.0,11.0,1.26,3.71,59.64,74.28,66.04,19.71
Sao Paulo,437229.0,12252023.0,2017.0,35686.0,2021-01-15,-23.550520000000002,-46.633309000000004,22.27,84.08,17.62,29.0,24.06,23.22,77.78,72.58,-3.62,-7.16
New York,523958.0,8398748.0,2018.0,62385.0,2021-01-15,40.712775,-74.005973,4.72,77.12,0.0,8.48,1.65,3.11,60.5,71.93,46.95,15.89
Sao Paulo,438369.0,12252023.0,2017.0,35779.0,2021-01-16,-23.550520000000002,-46.633309000000004,23.32,73.75,17.16,31.67,23.83,23.41,79.28,71.25,-1.79,-11.27
New York,529561.0,8398748.0,2018.0,63052.0,2021-01-16,40.712775,-74.005973,6.64,84.42,3.89,9.0,2.29,2.81,62.32,72.11,18.51,13.58
Sao Paulo,439011.0,12252023.0,2017.0,35832.0,2021-01-17,-23.550520000000002,-46.633309000000004,25.7,60.79,18.66,33.0,23.8,23.78,78.35,71.07,-0.08,-10.24
New York,536009.0,8398748.0,2018.0,63820.0,2021-01-17,40.712775,-74.005973,3.97,60.62,0.56,7.22,3.32,2.0,66.18,68.47,-66.0,3.34
Sao Paulo,442477.0,12252023.0,2017.0,36115.0,2021-01-18,-23.550520000000002,-46.633309000000004,25.54,66.17,18.84,32.78,24.09,24.17,75.62,71.91,0.33,-5.16
New York,541566.0,8398748.0,2018.0,64482.0,2021-01-18,40.712775,-74.005973,5.03,58.21,0.0,8.0,3.68,1.83,67.44,64.66,-101.09,-4.3
Sao Paulo,445876.0,12252023.0,2017.0,36392.0,2021-01-19,-23.550520000000002,-46.633309000000004,23.74,77.4,19.47,30.0,24.23,24.5,74.01,73.15,1.1,-1.18
New York,545908.0,8398748.0,2018.0,64999.0,2021-01-19,40.712775,-74.005973,3.18,59.5,0.0,6.11,4.35,1.44,66.94,61.66,-202.08,-8.56
Sao Paulo,448744.0,12252023.0,2017.0,36626.0,2021-01-20,-23.550520000000002,-46.633309000000004,23.5,75.33,17.94,31.11,24.07,24.61,73.74,74.91,2.19,1.56
New York,551126.0,8398748.0,2018.0,65620.0,2021-01-20,40.712775,-74.005973,2.21,57.96,-1.11,6.0,4.47,1.27,66.4,60.26,-251.97,-10.19
Sao Paulo,450460.0,12252023.0,2017.0,36766.0,2021-01-21,-23.550520000000002,-46.633309000000004,23.49,74.88,17.02,31.11,23.96,24.33,73.47,76.64,1.52,4.14
New York,557966.0,8398748.0,2018.0,66434.0,2021-01-21,40.712775,-74.005973,0.03,55.0,-6.0,6.67,4.36,1.26,65.88,59.64,-246.03,-10.46
Sao Paulo,453461.0,12252023.0,2017.0,37011.0,2021-01-22,-23.550520000000002,-46.633309000000004,23.8,73.0,17.0,30.0,23.94,24.06,73.2,77.78,0.5,5.89
New York,563940.0,8398748.0,2018.0,67146.0,2021-01-22,40.712775,-74.005973,3.99,54.17,-1.0,7.22,3.68,1.65,64.69,60.5,-123.03,-6.93
Sao Paulo,454355.0,12252023.0,2017.0,37084.0,2021-01-23,-23.550520000000002,-46.633309000000004,23.85,72.42,17.07,31.0,24.16,23.83,71.62,79.28,-1.38,9.66
New York,569356.0,8398748.0,2018.0,67791.0,2021-01-23,40.712775,-74.005973,0.17,44.25,-3.33,5.81,3.58,2.29,61.41,62.32,-56.33,1.46
Sao Paulo,454900.0,12252023.0,2017.0,37129.0,2021-01-24,-23.550520000000002,-46.633309000000004,23.04,76.92,16.5,30.0,24.23,23.8,71.43,78.35,-1.81,8.83
New York,575018.0,8398748.0,2018.0,68465.0,2021-01-24,40.712775,-74.005973,-3.07,43.88,-6.11,1.11,2.65,3.32,55.67,66.18,20.18,15.88
Sao Paulo,456067.0,12252023.0,2017.0,37224.0,2021-01-25,-23.550520000000002,-46.633309000000004,24.08,69.75,17.19,31.11,23.85,24.09,73.73,75.62,1.0,2.5
New York,575018.0,8398748.0,2018.0,68465.0,2021-01-25,40.712775,-74.005973,-1.26,49.04,-6.11,5.0,1.65,3.68,53.28,67.44,55.16,21.0
Sao Paulo,461172.0,12252023.0,2017.0,37640.0,2021-01-26,-23.550520000000002,-46.633309000000004,23.99,72.46,18.53,31.67,23.64,24.23,74.24,74.01,2.43,-0.31
New York,584353.0,8398748.0,2018.0,69576.0,2021-01-26,40.712775,-74.005973,0.63,63.72,-1.11,2.45,0.75,4.35,51.97,66.94,82.76,22.36
Sao Paulo,462905.0,12252023.0,2017.0,37782.0,2021-01-27,-23.550520000000002,-46.633309000000004,26.43,60.67,18.07,35.56,23.68,24.07,73.54,73.74,1.62,0.27
New York,590838.0,8398748.0,2018.0,70348.0,2021-01-27,40.712775,-74.005973,1.47,80.65,-1.0,3.33,0.39,4.47,52.57,66.4,91.28,20.83
Sao Paulo,466172.0,12252023.0,2017.0,38049.0,2021-01-28,-23.550520000000002,-46.633309000000004,26.28,63.75,18.44,36.0,24.1,23.96,71.44,73.47,-0.58,2.76
New York,596988.0,8398748.0,2018.0,71081.0,2021-01-28,40.712775,-74.005973,-0.8,54.5,-4.0,2.26,0.28,4.36,55.82,65.88,93.58,15.27
Sao Paulo,468893.0,12252023.0,2017.0,38271.0,2021-01-29,-23.550520000000002,-46.633309000000004,26.88,59.04,18.18,32.22,24.5,23.94,69.85,73.2,-2.34,4.58
New York,603101.0,8398748.0,2018.0,71808.0,2021-01-29,40.712775,-74.005973,-6.02,45.96,-10.56,-2.78,0.16,3.68,55.74,64.69,95.65,13.84
Sao Paulo,469657.0,12252023.0,2017.0,38333.0,2021-01-30,-23.550520000000002,-46.633309000000004,27.43,58.79,19.0,34.0,24.94,24.16,67.86,71.62,-3.23,5.25
New York,603101.0,8398748.0,2018.0,71808.0,2021-01-30,40.712775,-74.005973,-5.49,51.33,-10.0,1.11,-1.27,3.58,54.57,61.41,135.47,11.14
Sao Paulo,470125.0,12252023.0,2017.0,38371.0,2021-01-31,-23.550520000000002,-46.633309000000004,27.16,61.88,18.92,33.0,25.45,24.23,65.91,71.43,-5.04,7.73
New York,613148.0,8398748.0,2018.0,73005.0,2021-01-31,40.712775,-74.005973,-4.61,58.5,-8.33,0.32,-2.08,2.65,55.58,55.67,178.49,0.16
Sao Paulo,473263.0,12252023.0,2017.0,38627.0,2021-02-01,-23.550520000000002,-46.633309000000004,25.11,65.21,19.08,32.0,26.04,23.85,63.76,73.73,-9.18,13.52
New York,617073.0,8398748.0,2018.0,73472.0,2021-02-01,40.712775,-74.005973,-2.66,89.17,-6.11,1.0,-2.3,1.65,57.67,53.28,239.39,-8.24
Sao Paulo,476299.0,12252023.0,2017.0,38875.0,2021-02-02,-23.550520000000002,-46.633309000000004,24.64,74.88,17.43,33.0,26.18,23.64,63.11,74.24,-10.74,14.99
New York,620880.0,8398748.0,2018.0,73925.0,2021-02-02,40.712775,-74.005973,-0.06,87.5,-2.22,2.0,-2.5,0.75,63.4,51.97,433.33,-21.99
Sao Paulo,479512.0,12252023.0,2017.0,39137.0,2021-02-03,-23.550520000000002,-46.633309000000004,24.76,70.92,17.4,33.0,26.28,23.68,63.46,73.54,-10.98,13.71
New York,623374.0,8398748.0,2018.0,74222.0,2021-02-03,40.712775,-74.005973,0.11,77.8,-2.78,3.33,-2.6,0.39,66.8,52.57,766.67,-27.07
Sao Paulo,481934.0,12252023.0,2017.0,39335.0,2021-02-04,-23.550520000000002,-46.633309000000004,26.7,71.25,18.61,34.0,26.04,24.1,64.92,71.44,-8.05,9.13
New York,626373.0,8398748.0,2018.0,74579.0,2021-02-04,40.712775,-74.005973,1.36,56.0,-2.22,8.0,-2.79,0.28,66.39,55.82,1096.43,-18.94
Sao Paulo,484353.0,12252023.0,2017.0,39532.0,2021-02-05,-23.550520000000002,-46.633309000000004,23.51,74.68,19.0,30.56,26.1,24.5,66.0,69.85,-6.53,5.51
New York,631956.0,8398748.0,2018.0,75244.0,2021-02-05,40.712775,-74.005973,3.48,66.75,-1.67,9.0,-2.48,0.16,66.61,55.74,1650.0,-19.5
Sao Paulo,485155.0,12252023.0,2017.0,39598.0,2021-02-06,-23.550520000000002,-46.633309000000004,21.67,71.0,15.66,28.89,25.62,24.94,68.23,67.86,-2.73,-0.55
New York,637131.0,8398748.0,2018.0,75860.0,2021-02-06,40.712775,-74.005973,3.4,49.38,-4.44,7.0,-1.12,-1.27,69.58,54.57,11.81,-27.51
Sao Paulo,485709.0,12252023.0,2017.0,39643.0,2021-02-07,-23.550520000000002,-46.633309000000004,20.55,71.67,15.66,26.0,24.79,25.45,69.97,65.91,2.59,-6.16
New York,642199.0,8398748.0,2018.0,76464.0,2021-02-07,40.712775,-74.005973,0.61,75.43,-2.22,6.0,0.15,-2.08,69.3,55.58,107.21,-24.69
Sao Paulo,488446.0,12252023.0,2017.0,39867.0,2021-02-08,-23.550520000000002,-46.633309000000004,20.87,67.54,14.25,28.33,23.85,26.04,71.37,63.76,8.41,-11.94
New York,646811.0,8398748.0,2018.0,77013.0,2021-02-08,40.712775,-74.005973,-4.33,64.46,-10.56,1.52,0.89,-2.3,71.72,57.67,138.7,-24.36
Sao Paulo,491256.0,12252023.0,2017.0,40096.0,2021-02-09,-23.550520000000002,-46.633309000000004,20.69,68.71,14.43,28.0,23.24,26.18,71.71,63.11,11.23,-13.63
New York,649590.0,8398748.0,2018.0,77344.0,2021-02-09,40.712775,-74.005973,-1.95,74.61,-8.0,2.22,0.65,-2.5,68.19,63.4,126.0,-7.56
Sao Paulo,493409.0,12252023.0,2017.0,40272.0,2021-02-10,-23.550520000000002,-46.633309000000004,21.49,72.46,14.79,28.89,22.68,26.28,70.82,63.46,13.7,-11.6
New York,654710.0,8398748.0,2018.0,77953.0,2021-02-10,40.712775,-74.005973,-1.91,65.83,-7.78,2.0,0.38,-2.6,66.35,66.8,114.62,0.67
Sao Paulo,495938.0,12252023.0,2017.0,40478.0,2021-02-11,-23.550520000000002,-46.633309000000004,21.43,80.88,15.46,29.0,22.21,26.04,71.04,64.92,14.71,-9.43
New York,659202.0,8398748.0,2018.0,78488.0,2021-02-11,40.712775,-74.005973,-1.68,72.71,-4.44,1.0,0.09,-2.79,64.64,66.39,103.23,2.64
Sao Paulo,498141.0,12252023.0,2017.0,40658.0,2021-02-12,-23.550520000000002,-46.633309000000004,21.44,78.21,16.78,28.0,21.46,26.1,72.42,66.0,17.78,-9.73
New York,663775.0,8398748.0,2018.0,79033.0,2021-02-12,40.712775,-74.005973,-3.39,49.58,-8.89,0.0,-0.34,-2.48,67.02,66.61,86.29,-0.62
Sao Paulo,498726.0,12252023.0,2017.0,40706.0,2021-02-13,-23.550520000000002,-46.633309000000004,21.32,86.71,18.43,28.89,21.16,25.62,72.92,68.23,17.41,-6.87
New York,667907.0,8398748.0,2018.0,79525.0,2021-02-13,40.712775,-74.005973,-2.66,48.12,-6.0,-1.0,-1.32,-1.12,64.57,69.58,-17.86,7.2
Sao Paulo,499278.0,12252023.0,2017.0,40751.0,2021-02-14,-23.550520000000002,-46.633309000000004,22.95,76.75,16.81,31.11,21.11,24.79,75.17,69.97,14.84,-7.43
New York,671532.0,8398748.0,2018.0,79956.0,2021-02-14,40.712775,-74.005973,-0.87,72.88,-4.44,3.33,-2.19,0.15,64.39,69.3,1560.0,7.09
Sao Paulo,501625.0,12252023.0,2017.0,40942.0,2021-02-15,-23.550520000000002,-46.633309000000004,24.68,68.25,16.89,32.22,21.46,23.85,75.89,71.37,10.02,-6.33
New York,675188.0,8398748.0,2018.0,80392.0,2021-02-15,40.712775,-74.005973,0.64,70.76,-1.67,2.78,-2.4,0.89,64.03,71.72,369.66,10.72
Sao Paulo,504310.0,12252023.0,2017.0,41161.0,2021-02-16,-23.550520000000002,-46.633309000000004,23.85,67.79,15.87,32.22,22.0,23.24,76.0,71.71,5.34,-5.98
New York,678098.0,8398748.0,2018.0,80738.0,2021-02-16,40.712775,-74.005973,3.61,87.5,-1.0,12.0,-1.69,0.65,64.93,68.19,360.0,4.78
Sao Paulo,506805.0,12252023.0,2017.0,41365.0,2021-02-17,-23.550520000000002,-46.633309000000004,23.08,75.5,16.47,30.0,22.45,22.68,75.86,70.82,1.01,-7.12
New York,684414.0,8398748.0,2018.0,81490.0,2021-02-17,40.712775,-74.005973,-1.1,46.33,-6.67,5.56,-0.89,0.38,66.77,66.35,334.21,-0.63
Sao Paulo,508944.0,12252023.0,2017.0,41540.0,2021-02-18,-23.550520000000002,-46.633309000000004,22.77,75.04,16.62,31.67,22.68,22.21,76.3,71.04,-2.12,-7.4
New York,689150.0,8398748.0,2018.0,82054.0,2021-02-18,40.712775,-74.005973,-2.61,71.16,-5.0,0.0,-0.78,0.09,63.98,64.64,966.67,1.02
Sao Paulo,511095.0,12252023.0,2017.0,41715.0,2021-02-19,-23.550520000000002,-46.633309000000004,23.5,74.71,16.42,31.11,22.87,21.46,75.46,72.42,-6.57,-4.2
New York,693845.0,8398748.0,2018.0,82613.0,2021-02-19,40.712775,-74.005973,-1.53,89.57,-3.89,1.11,-0.91,-0.34,63.76,67.02,-167.65,4.86
Sao Paulo,511924.0,12252023.0,2017.0,41783.0,2021-02-20,-23.550520000000002,-46.633309000000004,23.29,73.12,16.11,30.0,23.16,21.16,74.96,72.92,-9.45,-2.8
New York,696854.0,8398748.0,2018.0,82971.0,2021-02-20,40.712775,-74.005973,-0.32,69.26,-4.44,2.0,-0.65,-1.32,69.47,64.57,50.76,-7.59
Sao Paulo,512631.0,12252023.0,2017.0,41841.0,2021-02-21,-23.550520000000002,-46.633309000000004,23.08,72.75,16.92,29.44,23.45,21.11,73.02,75.17,-11.08,2.86
New York,700358.0,8398748.0,2018.0,83388.0,2021-02-21,40.712775,-74.005973,-1.58,55.17,-7.22,3.0,-0.31,-2.19,72.49,64.39,85.84,-12.58
Sao Paulo,514913.0,12252023.0,2017.0,42027.0,2021-02-22,-23.550520000000002,-46.633309000000004,23.21,70.62,17.34,28.0,23.46,21.46,72.45,75.89,-9.32,4.53
New York,703166.0,8398748.0,2018.0,83723.0,2021-02-22,40.712775,-74.005973,0.57,75.03,-3.89,4.08,-0.41,-2.4,69.96,64.03,82.92,-9.26
Sao Paulo,517362.0,12252023.0,2017.0,42227.0,2021-02-23,-23.550520000000002,-46.633309000000004,24.4,62.29,14.77,33.33,23.25,22.0,72.79,76.0,-5.68,4.22
New York,707478.0,8398748.0,2018.0,84236.0,2021-02-23,40.712775,-74.005973,3.01,79.29,0.0,8.0,-0.42,-1.69,70.57,64.93,75.15,-8.69
Sao Paulo,519954.0,12252023.0,2017.0,42438.0,2021-02-24,-23.550520000000002,-46.633309000000004,24.37,64.62,16.27,31.4,23.33,22.45,72.0,75.86,-3.92,5.09
New York,711936.0,8398748.0,2018.0,84767.0,2021-02-24,40.712775,-74.005973,6.46,55.33,0.0,13.0,-0.51,-0.89,69.4,66.77,42.7,-3.94
Sao Paulo,522087.0,12252023.0,2017.0,42612.0,2021-02-25,-23.550520000000002,-46.633309000000004,21.78,80.44,16.81,27.78,23.52,22.68,70.45,76.3,-3.7,7.67
New York,716220.0,8398748.0,2018.0,85277.0,2021-02-25,40.712775,-74.005973,7.22,47.38,3.33,11.0,0.57,-0.78,70.69,63.98,173.08,-10.49
Sao Paulo,524001.0,12252023.0,2017.0,42769.0,2021-02-26,-23.550520000000002,-46.633309000000004,20.93,82.48,17.03,26.68,23.38,22.87,71.22,75.46,-2.23,5.62
New York,720497.0,8398748.0,2018.0,85786.0,2021-02-26,40.712775,-74.005973,3.85,42.96,-1.11,8.0,1.98,-0.91,67.29,63.76,317.58,-5.54
Sao Paulo,524858.0,12252023.0,2017.0,42838.0,2021-02-27,-23.550520000000002,-46.633309000000004,21.39,82.16,16.96,28.89,23.01,23.16,72.33,74.96,0.65,3.51
New York,724702.0,8398748.0,2018.0,86287.0,2021-02-27,40.712775,-74.005973,5.77,81.87,2.78,11.0,2.74,-0.65,60.63,69.47,521.54,12.72
Sao Paulo,525595.0,12252023.0,2017.0,42899.0,2021-02-28,-23.550520000000002,-46.633309000000004,22.25,80.46,16.77,30.0,22.74,23.45,73.62,73.02,3.03,-0.82
New York,728404.0,8398748.0,2018.0,86287.0,2021-02-28,40.712775,-74.005973,5.27,76.46,1.67,8.33,3.61,-0.31,62.43,72.49,1264.52,13.88
Sao Paulo,527515.0,12252023.0,2017.0,43055.0,2021-03-01,-23.550520000000002,-46.633309000000004,23.2,74.54,16.88,30.56,22.62,23.46,74.72,72.45,3.58,-3.13
New York,732126.0,8398748.0,2018.0,87171.0,2021-03-01,40.712775,-74.005973,5.75,87.35,3.33,9.0,4.59,-0.41,65.47,69.96,1219.51,6.42
Sao Paulo,530183.0,12252023.0,2017.0,43273.0,2021-03-02,-23.550520000000002,-46.633309000000004,23.71,73.83,17.06,31.11,22.62,23.25,75.28,72.79,2.71,-3.42
New York,735307.0,8398748.0,2018.0,87550.0,2021-03-02,40.712775,-74.005973,-1.08,37.0,-6.67,6.67,5.33,-0.42,67.23,70.57,1369.05,4.73
Sao Paulo,530755.0,12252023.0,2017.0,43320.0,2021-03-03,-23.550520000000002,-46.633309000000004,24.76,63.88,19.12,32.22,22.52,23.33,76.93,72.0,3.47,-6.85
New York,739216.0,8398748.0,2018.0,88015.0,2021-03-03,40.712775,-74.005973,3.25,43.46,-3.33,11.0,4.75,-0.51,61.19,69.4,1031.37,11.83
Sao Paulo,535617.0,12252023.0,2017.0,43717.0,2021-03-04,-23.550520000000002,-46.633309000000004,24.22,69.58,18.23,32.78,22.57,23.52,76.83,70.45,4.04,-9.06
New York,743278.0,8398748.0,2018.0,88499.0,2021-03-04,40.712775,-74.005973,5.12,47.96,0.56,9.0,4.29,0.57,59.5,70.69,-652.63,15.83
Sao Paulo,538333.0,12252023.0,2017.0,43938.0,2021-03-05,-23.550520000000002,-46.633309000000004,23.04,75.42,18.83,32.22,22.92,23.38,75.28,71.22,1.97,-5.7
New York,747847.0,8398748.0,2018.0,89043.0,2021-03-05,40.712775,-74.005973,-1.19,37.75,-6.11,3.33,3.99,1.98,59.58,67.29,-101.52,11.46
Sao Paulo,539683.0,12252023.0,2017.0,44048.0,2021-03-06,-23.550520000000002,-46.633309000000004,21.49,87.25,18.78,27.0,23.22,23.01,74.27,72.33,-0.91,-2.68
New York,752222.0,8398748.0,2018.0,89564.0,2021-03-06,40.712775,-74.005973,0.58,41.88,-2.0,2.78,3.27,2.74,58.84,60.63,-19.34,2.95
Sao Paulo,540750.0,12252023.0,2017.0,44136.0,2021-03-07,-23.550520000000002,-46.633309000000004,21.27,85.37,17.49,27.78,23.24,22.74,74.99,73.62,-2.2,-1.86
New York,755103.0,8398748.0,2018.0,89907.0,2021-03-07,40.712775,-74.005973,0.34,45.5,-3.33,6.0,2.53,3.61,53.12,62.43,29.92,14.91
Sao Paulo,544063.0,12252023.0,2017.0,44406.0,2021-03-08,-23.550520000000002,-46.633309000000004,22.31,76.79,15.96,28.89,23.1,22.62,75.7,74.72,-2.12,-1.31
New York,759026.0,8398748.0,2018.0,90374.0,2021-03-08,40.712775,-74.005973,0.89,40.75,-4.44,8.0,1.82,4.59,48.7,65.47,60.35,25.61
Sao Paulo,547384.0,12252023.0,2017.0,44677.0,2021-03-09,-23.550520000000002,-46.633309000000004,22.67,69.17,14.99,30.56,22.97,22.62,76.02,75.28,-1.55,-0.98
New York,762049.0,8398748.0,2018.0,90734.0,2021-03-09,40.712775,-74.005973,8.45,37.83,1.67,19.0,1.13,5.33,42.04,67.23,78.8,37.47
Sao Paulo,550654.0,12252023.0,2017.0,44944.0,2021-03-10,-23.550520000000002,-46.633309000000004,21.78,67.75,14.62,29.0,22.82,22.52,75.35,76.93,-1.33,2.05
New York,766014.0,8398748.0,2018.0,91206.0,2021-03-10,40.712775,-74.005973,7.91,52.5,1.0,14.0,2.49,4.75,42.16,61.19,47.58,31.1
Sao Paulo,553751.0,12252023.0,2017.0,45197.0,2021-03-11,-23.550520000000002,-46.633309000000004,22.92,72.12,16.05,30.0,22.4,22.57,75.9,76.83,0.75,1.21
New York,771618.0,8398748.0,2018.0,91873.0,2021-03-11,40.712775,-74.005973,10.96,69.5,5.56,23.0,3.16,4.29,43.45,59.5,26.34,26.97
Sao Paulo,556869.0,12252023.0,2017.0,45451.0,2021-03-12,-23.550520000000002,-46.633309000000004,23.58,74.64,16.85,31.0,22.21,22.92,76.27,75.28,3.1,-1.32
New York,773151.0,8398748.0,2018.0,92056.0,2021-03-12,40.712775,-74.005973,15.85,40.42,8.37,21.0,3.99,3.99,46.53,59.58,0.0,21.9
Sao Paulo,558514.0,12252023.0,2017.0,45585.0,2021-03-13,-23.550520000000002,-46.633309000000004,23.68,74.08,17.51,30.92,22.29,23.22,76.16,74.27,4.01,-2.54
New York,777010.0,8398748.0,2018.0,92515.0,2021-03-13,40.712775,-74.005973,7.51,29.21,0.0,17.0,6.43,3.27,46.91,58.84,-96.64,20.28
Sao Paulo,559817.0,12252023.0,2017.0,45692.0,2021-03-14,-23.550520000000002,-46.633309000000004,24.05,71.25,17.05,31.05,22.6,23.24,74.27,74.99,2.75,0.96
New York,781329.0,8398748.0,2018.0,93029.0,2021-03-14,40.712775,-74.005973,7.32,31.75,2.78,13.0,7.42,2.53,45.1,53.12,-193.28,15.1
Sao Paulo,559817.0,12252023.0,2017.0,45692.0,2021-03-15,-23.550520000000002,-46.633309000000004,23.85,70.04,16.43,31.0,23.0,23.1,72.26,75.7,0.43,4.54
New York,784900.0,8398748.0,2018.0,93454.0,2021-03-15,40.712775,-74.005973,-0.29,28.38,-5.56,5.0,8.41,1.82,43.14,48.7,-362.09,11.42
Sao Paulo,559817.0,12252023.0,2017.0,45692.0,2021-03-16,-23.550520000000002,-46.633309000000004,23.61,72.12,16.8,31.11,23.22,22.97,71.29,76.02,-1.09,6.22
New York,787901.0,8398748.0,2018.0,93812.0,2021-03-16,40.712775,-74.005973,0.27,39.29,-3.0,3.33,8.24,1.13,41.37,42.04,-629.2,1.59
Sao Paulo,571358.0,12252023.0,2017.0,46634.0,2021-03-17,-23.550520000000002,-46.633309000000004,24.73,66.21,16.35,32.22,23.35,22.82,71.71,75.35,-2.32,4.83
New York,787901.0,8398748.0,2018.0,93812.0,2021-03-17,40.712775,-74.005973,3.71,76.42,0.56,8.89,7.08,2.49,41.58,42.16,-184.34,1.38
Sao Paulo,575331.0,12252023.0,2017.0,46958.0,2021-03-18,-23.550520000000002,-46.633309000000004,23.6,75.16,17.38,31.67,23.77,22.4,71.49,75.9,-6.12,5.81
New York,791064.0,8398748.0,2018.0,94188.0,2021-03-18,40.712775,-74.005973,6.6,88.27,5.0,8.0,6.48,3.16,45.0,43.45,-105.06,-3.57
Sao Paulo,579380.0,12252023.0,2017.0,47289.0,2021-03-19,-23.550520000000002,-46.633309000000004,22.67,81.0,17.69,29.0,23.87,22.21,71.93,76.27,-7.47,5.69
New York,793877.0,8398748.0,2018.0,94523.0,2021-03-19,40.712775,-74.005973,3.71,52.12,-1.11,7.78,5.85,3.99,47.68,46.53,-46.62,-2.47
Sao Paulo,581013.0,12252023.0,2017.0,47422.0,2021-03-20,-23.550520000000002,-46.633309000000004,23.66,76.67,17.14,30.56,23.74,22.29,72.84,76.16,-6.51,4.36
New York,793877.0,8398748.0,2018.0,94523.0,2021-03-20,40.712775,-74.005973,5.75,36.96,-1.67,16.0,4.12,6.43,49.35,46.91,35.93,-5.2
Sao Paulo,582245.0,12252023.0,2017.0,47522.0,2021-03-21,-23.550520000000002,-46.633309000000004,24.67,68.58,17.21,32.22,23.74,22.6,73.21,74.27,-5.04,1.43
New York,793947.0,8398748.0,2018.0,94532.0,2021-03-21,40.712775,-74.005973,9.19,46.88,1.0,18.33,3.87,7.42,50.46,45.1,47.84,-11.88
Sao Paulo,586394.0,12252023.0,2017.0,47861.0,2021-03-22,-23.550520000000002,-46.633309000000004,25.37,68.92,16.49,30.0,23.83,23.0,72.83,72.26,-3.61,-0.79
New York,793877.0,8398748.0,2018.0,94523.0,2021-03-22,40.712775,-74.005973,9.2,58.67,2.0,17.0,4.13,8.41,52.62,43.14,50.89,-21.97
Sao Paulo,590885.0,12252023.0,2017.0,48228.0,2021-03-23,-23.550520000000002,-46.633309000000004,24.26,67.83,16.65,31.67,24.04,23.22,72.67,71.29,-3.53,-1.94
New York,818046.0,8398748.0,2018.0,97401.0,2021-03-23,40.712775,-74.005973,9.88,72.0,3.89,18.33,5.49,8.24,56.94,41.37,33.37,-37.64
Sao Paulo,595099.0,12252023.0,2017.0,48571.0,2021-03-24,-23.550520000000002,-46.633309000000004,24.57,68.46,17.3,31.11,24.14,23.35,72.05,71.71,-3.38,-0.47
New York,822548.0,8398748.0,2018.0,97937.0,2021-03-24,40.712775,-74.005973,10.56,81.93,6.67,14.0,6.86,7.08,61.62,41.58,3.11,-48.2
Sao Paulo,599340.0,12252023.0,2017.0,48918.0,2021-03-25,-23.550520000000002,-46.633309000000004,23.77,69.42,17.88,30.56,24.11,23.77,72.37,71.49,-1.43,-1.23
